Time,I1,target
2.7106,147.2543897,1
2.711,147.2545679,1
2.7114,147.2545774,1
2.7118,147.2560931,1
2.7122,147.257595,1
2.7126,147.2587642,1
2.713,147.2592512,1
2.7134,147.2594259,1
2.7138,147.2605435,1
2.7142,147.2613986,1
2.7146,147.2638182,1
2.715,147.2651128,1
2.7154,147.2659089,1
2.7158,147.2676276,1
2.7162,147.2680579,1
2.7166,147.2680499,1
2.717,147.2718312,1
2.7174,147.2743729,1
2.7178,147.2762443,1
2.7182,147.278299,1
2.7186,147.2805651,1
2.719,147.2831016,1
2.7194,147.2841059,1
2.7198,147.2859469,1
2.7202,147.286851,1
2.7206,147.2880157,1
2.721,147.2891229,1
2.7214,147.2887129,1
2.7218,147.2886417,1
2.7222,147.2886184,1
2.7226,147.2883525,1
2.723,147.2875827,1
2.7234,147.288734,1
2.7238,147.2902866,1
2.7242,147.2919519,1
2.7246,147.2952436,1
2.725,147.2976993,1
2.7254,147.3004882,1
2.7258,147.3038946,1
2.7262,147.3064019,1
2.7266,147.30981,1
2.727,147.3128879,1
2.7274,147.3153195,1
2.7278,147.3186196,1
2.7282,147.3203858,1
2.7286,147.3218463,1
2.729,147.3245441,1
2.7294,147.3263607,1
2.7298,147.3278638,1
2.7302,147.3295904,1
2.7306,147.3303363,1
2.731,147.3315531,1
2.7314,147.3328619,1
2.7318,147.3327732,1
2.7322,147.3334288,1
2.7326,147.3349151,1
2.733,147.3373202,1
2.7334,147.3392178,1
2.7338,147.3424685,1
2.7342,147.3440404,1
2.7346,147.3453576,1
2.735,147.3466424,1
2.7354,147.3475165,1
2.7358,147.3473156,1
2.7362,147.3472055,1
2.7366,147.3466409,1
2.737,147.3468775,1
2.7374,147.34614,1
2.7378,147.3459995,1
2.7382,147.3464818,1
2.7386,147.345752,1
2.739,147.3449461,1
2.7394,147.3440585,1
2.7398,147.3431439,1
2.7402,147.3433981,1
2.7406,147.342701,1
2.741,147.342249,1
2.7414,147.3414372,1
2.7418,147.3408915,1
2.7422,147.3406378,1
2.7426,147.3394411,1
2.743,147.3382119,1
2.7434,147.3382062,1
2.7438,147.3388504,1
2.7442,147.3398572,1
2.7446,147.3409103,1
2.745,147.3423236,1
2.7454,147.3441268,1
2.7458,147.3447731,1
2.7462,147.3451462,1
2.7466,147.3464741,1
2.747,147.3466087,1
2.7474,147.3473181,1
2.7478,147.3480592,1
2.7482,147.350031,1
2.7486,147.3502004,1
2.749,147.3512515,1
2.7494,147.3522666,1
2.7498,147.3541897,1
2.7502,147.3549639,1
2.7506,147.3545867,1
2.751,147.3570323,1
2.7514,147.358157,1
2.7518,147.359355,1
2.7522,147.3605337,1
2.7526,147.3614056,1
2.753,147.3619975,1
2.7534,147.3641678,1
2.7538,147.3652282,1
2.7542,147.3669773,1
2.7546,147.3673264,1
2.755,147.3687031,1
2.7554,147.370849,1
2.7558,147.3719005,1
2.7562,147.37331,1
2.7566,147.3747885,1
2.757,147.3750412,1
2.7574,147.3758339,1
2.7578,147.3760206,1
2.7582,147.3764812,1
2.7586,147.3771802,1
2.759,147.3783982,1
2.7594,147.3798463,1
2.7598,147.3809208,1
2.7602,147.3819636,1
2.7606,147.3832862,1
2.761,147.3845404,1
2.7614,147.3864138,1
2.7618,147.3883941,1
2.7622,147.3901941,1
2.7626,147.3932979,1
2.763,147.3973903,1
2.7634,147.4006412,1
2.7638,147.4033059,1
2.7642,147.4057285,1
2.7646,147.4073067,1
2.765,147.4094632,1
2.7654,147.4115651,1
2.7658,147.4124088,1
2.7662,147.4146772,1
2.7666,147.415936,1
2.767,147.4170676,1
2.7674,147.417813,1
2.7678,147.4176276,1
2.7682,147.4171958,1
2.7686,147.4178024,1
2.769,147.4184966,1
2.7694,147.419529,1
2.7698,147.42061,1
2.7702,147.4222459,1
2.7706,147.4246891,1
2.771,147.4261066,1
2.7714,147.4270359,1
2.7718,147.4287046,1
2.7722,147.4290839,1
2.7726,147.4300014,1
2.773,147.4311087,1
2.7734,147.4324335,1
2.7738,147.4331181,1
2.7742,147.4335047,1
2.7746,147.4339352,1
2.775,147.4340606,1
2.7754,147.4338467,1
2.7758,147.4330334,1
2.7762,147.4333864,1
2.7766,147.4337011,1
2.777,147.4337184,1
2.7774,147.4343502,1
2.7778,147.4359086,1
2.7782,147.4362755,1
2.7786,147.4367084,1
2.779,147.4369184,1
2.7794,147.4386432,1
2.7798,147.4400796,1
2.7802,147.4411959,1
2.7806,147.4411339,1
2.781,147.4406092,1
2.7814,147.4411026,1
2.7818,147.4419791,1
2.7822,147.4437756,1
2.7826,147.4464005,1
2.783,147.4495383,1
2.7834,147.4511332,1
2.7838,147.4521293,1
2.7842,147.454836,1
2.7846,147.4556202,1
2.785,147.4575119,1
2.7854,147.4592495,1
2.7858,147.4602615,1
2.7862,147.4620929,1
2.7866,147.4626564,1
2.787,147.4631809,1
2.7874,147.4633786,1
2.7878,147.4638773,1
2.7882,147.4637286,1
2.7886,147.4647006,1
2.789,147.465561,1
2.7894,147.4653926,1
2.7898,147.4651384,1
2.7902,147.4657113,1
2.7906,147.4662842,1
2.791,147.4668558,1
2.7914,147.4679957,1
2.7918,147.467046,1
2.7922,147.4661198,1
2.7926,147.4649575,1
2.793,147.4659267,1
2.7934,147.4648226,1
2.7938,147.4641329,1
2.7942,147.4638533,1
2.7946,147.4642956,1
2.795,147.465172,1
2.7954,147.4649942,1
2.7958,147.4649894,1
2.7962,147.4654385,1
2.7966,147.4651667,1
2.797,147.46537,1
2.7974,147.4660134,1
2.7978,147.4671227,1
2.7982,147.4686645,1
2.7986,147.4702602,1
2.799,147.4718469,1
2.7994,147.4731064,1
2.7998,147.4743502,1
2.8002,147.4762054,1
2.8006,147.478039,1
2.801,147.479218,1
2.8014,147.4818559,1
2.8018,147.4832944,1
2.8022,147.4859628,1
2.8026,147.487113,1
2.803,147.4887684,1
2.8034,147.4891247,1
2.8038,147.4897537,1
2.8042,147.4907112,1
2.8046,147.4923089,1
2.805,147.4932832,1
2.8054,147.4936305,1
2.8058,147.4948925,1
2.8062,147.4952344,1
2.8066,147.4955373,1
2.807,147.4955411,1
2.8074,147.4956157,1
2.8078,147.4964463,1
2.8082,147.4981189,1
2.8086,147.5009157,1
2.809,147.5029436,1
2.8094,147.5050855,1
2.8098,147.5084797,1
2.8102,147.5100325,1
2.8106,147.512082,1
2.811,147.5131088,1
2.8114,147.5149098,1
2.8118,147.5156803,1
2.8122,147.5184484,1
2.8126,147.5199253,1
2.813,147.5209938,1
2.8134,147.5225363,1
2.8138,147.5248357,1
2.8142,147.5267501,1
2.8146,147.5283684,1
2.815,147.5294035,1
2.8154,147.5319095,1
2.8158,147.5341146,1
2.8162,147.5362735,1
2.8166,147.5377549,1
2.817,147.5395331,1
2.8174,147.5415767,1
2.8178,147.5440805,1
2.8182,147.5452732,1
2.8186,147.5468197,1
2.819,147.549004,1
2.8194,147.5493636,1
2.8198,147.5505828,1
2.8202,147.5525696,1
2.8206,147.5550687,1
2.821,147.5573756,1
2.8214,147.5592056,1
2.8218,147.5608133,1
2.8222,147.5615369,1
2.8226,147.5607127,1
2.823,147.5589655,1
2.8234,147.5587498,1
2.8238,147.5586343,1
2.8242,147.5570377,1
2.8246,147.5580664,1
2.825,147.5569432,1
2.8254,147.557175,1
2.8258,147.5589535,1
2.8262,147.5589904,1
2.8266,147.5594598,1
2.827,147.5601047,1
2.8274,147.5603533,1
2.8278,147.560549,1
2.8282,147.5598043,1
2.8286,147.5590013,1
2.829,147.5563346,1
2.8294,147.5548602,1
2.8298,147.5531167,1
2.8302,147.5510987,1
2.8306,147.5494308,1
2.831,147.5477923,1
2.8314,147.5458325,1
2.8318,147.5456926,1
2.8322,147.5453129,1
2.8326,147.5464924,1
2.833,147.5461079,1
2.8334,147.5474448,1
2.8338,147.548792,1
2.8342,147.5501199,1
2.8346,147.5511139,1
2.835,147.5514887,1
2.8354,147.552219,1
2.8358,147.5539348,1
2.8362,147.5548056,1
2.8366,147.558119,1
2.837,147.5593897,1
2.8374,147.5607648,1
2.8378,147.5613885,1
2.8382,147.5624302,1
2.8386,147.5657656,1
2.839,147.5668188,1
2.8394,147.5677965,1
2.8398,147.567872,1
2.8402,147.5677036,1
2.8406,147.5666878,1
2.841,147.5669067,1
2.8414,147.5673522,1
2.8418,147.5683076,1
2.8422,147.5677453,1
2.8426,147.568064,1
2.843,147.5668597,1
2.8434,147.5677311,1
2.8438,147.5688758,1
2.8442,147.5700084,1
2.8446,147.5708137,1
2.845,147.5712612,1
2.8454,147.5720101,1
2.8458,147.572204,1
2.8462,147.5713006,1
2.8466,147.5722986,1
2.847,147.573651,1
2.8474,147.5757029,1
2.8478,147.5770293,1
2.8482,147.5794612,1
2.8486,147.5805375,1
2.849,147.5825987,1
2.8494,147.5852996,1
2.8498,147.5878906,1
2.8502,147.5897423,1
2.8506,147.5906295,1
2.851,147.5909258,1
2.8514,147.590688,1
2.8518,147.590828,1
2.8522,147.5901409,1
2.8526,147.5909637,1
2.853,147.5926334,1
2.8534,147.5944587,1
2.8538,147.593752,1
2.8542,147.594202,1
2.8546,147.5955212,1
2.855,147.5973935,1
2.8554,147.5982431,1
2.8558,147.5998405,1
2.8562,147.5994987,1
2.8566,147.6002476,1
2.857,147.6006302,1
2.8574,147.60033,1
2.8578,147.5983986,1
2.8582,147.5976083,1
2.8586,147.5969052,1
2.859,147.5953701,1
2.8594,147.5948002,1
2.8598,147.5942765,1
2.8602,147.5924747,1
2.8606,147.5917619,1
2.861,147.5916245,1
2.8614,147.5917755,1
2.8618,147.5921834,1
2.8622,147.5922473,1
2.8626,147.5926265,1
2.863,147.5942963,1
2.8634,147.5951714,1
2.8638,147.5970537,1
2.8642,147.5978579,1
2.8646,147.5961268,1
2.865,147.5961187,1
2.8654,147.5956234,1
2.8658,147.5944267,1
2.8662,147.5948655,1
2.8666,147.5951663,1
2.867,147.595042,1
2.8674,147.5936942,1
2.8678,147.5927247,1
2.8682,147.5933006,1
2.8686,147.5924476,1
2.869,147.5938252,1
2.8694,147.5958867,1
2.8698,147.5977176,1
2.8702,147.5993785,1
2.8706,147.6014999,1
2.871,147.602596,1
2.8714,147.6050374,1
2.8718,147.6069628,1
2.8722,147.6098281,1
2.8726,147.6109168,1
2.873,147.6119983,1
2.8734,147.6130402,1
2.8738,147.6146107,1
2.8742,147.6157626,1
2.8746,147.6170948,1
2.875,147.618636,1
2.8754,147.6201604,1
2.8758,147.6204963,1
2.8762,147.6208717,1
2.8766,147.6186261,1
2.877,147.6200123,1
2.8774,147.6211102,1
2.8778,147.6240351,1
2.8782,147.6263264,1
2.8786,147.6248316,1
2.879,147.6240937,1
2.8794,147.6245131,1
2.8798,147.6252317,1
2.8802,147.6266229,1
2.8806,147.6278302,1
