Time,I1,target
2.360600673,503.3197902,2
2.361000673,503.3220425,2
2.361400674,503.323172,2
2.361800674,503.323711,2
2.362200674,503.3277033,2
2.362600674,503.3276829,2
2.363000674,503.3293585,2
2.363400674,503.3315798,2
2.363800675,503.3344738,2
2.364200674,503.3376579,2
2.364600674,503.3428221,2
2.365000674,503.347651,2
2.365400675,503.3503085,2
2.365800675,503.3533682,2
2.366200675,503.3586529,2
2.366600675,503.3619682,2
2.367000674,503.3691603,2
2.367400674,503.3747921,2
2.367800673,503.3822972,2
2.368200674,503.388476,2
2.368600674,503.3957868,2
2.369000673,503.4051431,2
2.369400673,503.4122819,2
2.369800674,503.4214337,2
2.370200673,503.4284245,2
2.370600672,503.4342853,2
2.371000673,503.4368312,2
2.371400673,503.437669,2
2.371800673,503.4432665,2
2.372200673,503.4464828,2
2.372600672,503.4503978,2
2.373000672,503.4556005,2
2.373400672,503.462338,2
2.373800671,503.4701548,2
2.37420067,503.4779974,2
2.374600671,503.4836411,2
2.375000671,503.4901717,2
2.375400671,503.4965621,2
2.375800671,503.5012586,2
2.376200671,503.5053309,2
2.376600671,503.5093663,2
2.37700067,503.5105735,2
2.37740067,503.5132567,2
2.37780067,503.5171134,2
2.37820067,503.5222931,2
2.37860067,503.5290831,2
2.379000669,503.5327443,2
2.379400669,503.535814,2
2.37980067,503.5430064,2
2.38020067,503.5494192,2
2.38060067,503.5525217,2
2.38100067,503.5512484,2
2.381400669,503.5539547,2
2.381800669,503.5564222,2
2.382200669,503.5581858,2
2.382600669,503.5605813,2
2.38300067,503.5647353,2
2.38340067,503.5672588,2
2.383800669,503.5682879,2
2.38420067,503.5720402,2
2.38460067,503.5747806,2
2.385000671,503.5753697,2
2.38540067,503.5774698,2
2.38580067,503.5787258,2
2.38620067,503.5769321,2
2.386600671,503.5788268,2
2.387000671,503.5839786,2
2.387400671,503.5889149,2
2.38780067,503.5948779,2
2.388200669,503.599344,2
2.388600669,503.6048178,2
2.389000668,503.6109245,2
2.389400668,503.6167367,2
2.389800668,503.6191803,2
2.390200668,503.623599,2
2.390600668,503.6262268,2
2.391000667,503.629301,2
2.391400667,503.6313663,2
2.391800666,503.632602,2
2.392200667,503.6343872,2
2.392600667,503.63669,2
2.393000668,503.6393291,2
2.393400668,503.6426191,2
2.393800668,503.6467109,2
2.394200668,503.6464861,2
2.394600667,503.6463669,2
2.395000667,503.644319,2
2.395400667,503.6436795,2
2.395800667,503.6437185,2
2.396200667,503.6437078,2
2.396600667,503.6423182,2
2.397000667,503.6436236,2
2.397400668,503.6462235,2
2.397800669,503.6466931,2
2.398200668,503.6461081,2
2.398600668,503.644086,2
2.399000669,503.6461727,2
2.399400668,503.6457003,2
2.399800668,503.6449752,2
2.400200669,503.6433456,2
2.400600668,503.6409538,2
2.401000669,503.6427001,2
2.401400669,503.6450399,2
2.401800669,503.6442642,2
2.402200669,503.6427088,2
2.402600669,503.6456808,2
2.403000669,503.6486011,2
2.403400669,503.6488728,2
2.403800668,503.6482628,2
2.404200668,503.6487315,2
2.404600668,503.6496742,2
2.405000668,503.6519137,2
2.405400668,503.6528523,2
2.405800667,503.6580432,2
2.406200667,503.6607357,2
2.406600666,503.6631832,2
2.407000667,503.6620087,2
2.407400666,503.6619516,2
2.407800666,503.6618382,2
2.408200666,503.6605856,2
2.408600666,503.658085,2
2.409000666,503.654901,2
2.409400666,503.6527681,2
2.409800666,503.6490538,2
2.410200666,503.6462429,2
2.410600667,503.6448547,2
2.411000666,503.6432338,2
2.411400666,503.6420961,2
2.411800666,503.6380285,2
2.412200666,503.6335571,2
2.412600667,503.6328736,2
2.413000666,503.6289306,2
2.413400666,503.6246891,2
2.413800667,503.621593,2
2.414200668,503.6210286,2
2.414600668,503.6173151,2
2.415000667,503.6140896,2
2.415400668,503.6112354,2
2.415800669,503.6108577,2
2.416200669,503.6119422,2
2.41660067,503.610458,2
2.41700067,503.6139446,2
2.41740067,503.6187634,2
2.417800671,503.6216227,2
2.41820067,503.6245404,2
2.418600669,503.6248339,2
2.41900067,503.629454,2
2.41940067,503.634564,2
2.41980067,503.6367334,2
2.42020067,503.6377199,2
2.42060067,503.6405699,2
2.421000671,503.6470562,2
2.421400671,503.6508496,2
2.421800671,503.6574764,2
2.422200672,503.6637286,2
2.422600672,503.6729733,2
2.423000671,503.6810749,2
2.423400671,503.6900808,2
2.423800672,503.6990815,2
2.424200672,503.7069563,2
2.424600672,503.7159443,2
2.425000671,503.7241717,2
2.425400671,503.7309334,2
2.42580067,503.7394997,2
2.42620067,503.7529187,2
2.426600669,503.7651182,2
2.42700067,503.7772006,2
2.427400669,503.7874295,2
2.427800669,503.7956418,2
2.428200669,503.8035623,2
2.42860067,503.8103636,2
2.42900067,503.8141359,2
2.42940067,503.8209824,2
2.429800669,503.8297462,2
2.430200668,503.834726,2
2.430600668,503.8454538,2
2.431000669,503.8543424,2
2.431400669,503.8621352,2
2.431800669,503.8705804,2
2.432200669,503.8803621,2
2.432600669,503.8884135,2
2.433000669,503.8969505,2
2.433400669,503.9052776,2
2.433800669,503.9151623,2
2.434200669,503.9242924,2
2.434600669,503.9328472,2
2.435000669,503.9398946,2
2.435400669,503.9493792,2
2.43580067,503.9597102,2
2.43620067,503.9666265,2
2.43660067,503.9709357,2
2.43700067,503.9729453,2
2.43740067,503.9750157,2
2.43780067,503.9770303,2
2.43820067,503.9778664,2
2.438600671,503.9788017,2
2.43900067,503.9812486,2
2.43940067,503.9831846,2
2.43980067,503.9866552,2
2.44020067,503.9937699,2
2.44060067,504.0032373,2
2.44100067,504.0055885,2
2.44140067,504.0104253,2
2.441800671,504.0157788,2
2.44220067,504.0202827,2
2.44260067,504.0205873,2
2.443000671,504.0196267,2
2.44340067,504.0200025,2
2.443800669,504.0194245,2
2.444200669,504.0181086,2
2.44460067,504.0154432,2
2.445000669,504.0122109,2
2.445400669,504.0090887,2
2.445800669,504.0051774,2
2.44620067,504.0002826,2
2.44660067,503.9944186,2
2.44700067,503.9891452,2
2.44740067,503.9838167,2
2.44780067,503.9769023,2
2.448200669,503.9689406,2
2.448600669,503.9645824,2
2.449000669,503.9600928,2
2.449400669,503.9565115,2
2.449800668,503.9520876,2
2.450200668,503.9461353,2
2.450600669,503.9420496,2
2.45100067,503.9380491,2
2.451400669,503.9351302,2
2.45180067,503.9323992,2
2.45220067,503.9301635,2
2.45260067,503.9248124,2
2.45300067,503.9196504,2
2.453400671,503.9153843,2
2.45380067,503.9124221,2
2.45420067,503.9089068,2
2.454600671,503.9132062,2
2.455000671,503.9141842,2
2.45540067,503.9163741,2
2.45580067,503.9162028,2
2.456200669,503.9159779,2
2.456600669,503.9194476,2
2.457000669,503.9202919,2
2.457400669,503.9225301,2
2.457800669,503.9250185,2
2.45820067,503.9275597,2
2.45860067,503.9295198,2
2.45900067,503.9301135,2
2.459400671,503.9324712,2
2.459800671,503.9330299,2
2.460200671,503.9384779,2
2.46060067,503.9444314,2
2.46100067,503.9506364,2
2.46140067,503.9565236,2
2.46180067,503.9608917,2
2.46220067,503.9673706,2
2.462600669,503.9717864,2
2.463000669,503.9780981,2
2.463400669,503.9832717,2
2.463800668,503.9914325,2
2.464200668,503.9985282,2
2.464600667,504.004047,2
2.465000667,504.0101606,2
2.465400668,504.0192061,2
2.465800668,504.0289456,2
2.466200668,504.0405355,2
2.466600668,504.0510216,2
2.467000667,504.0604958,2
2.467400668,504.066931,2
2.467800667,504.0732189,2
2.468200667,504.0799836,2
2.468600667,504.0861531,2
2.469000668,504.0961197,2
2.469400667,504.1024214,2
2.469800668,504.1060277,2
2.470200668,504.1129624,2
2.470400669,504.1152474,2
2.470800669,504.1196996,2
2.471200669,504.1239924,2
2.471600669,504.1281227,2
2.472000669,504.1320878,2
2.472400669,504.1358845,2
2.47280067,504.1395099,2
2.47320067,504.1429611,2
2.47360067,504.146235,2
2.47400067,504.1493287,2
2.47440067,504.1522393,2
2.47480067,504.1549637,2
2.47520067,504.157499,2
2.475600671,504.1598423,2
2.476000671,504.1619905,2
2.476400671,504.1639407,2
2.476800671,504.1656899,2
2.477200671,504.1672352,2
2.477600671,504.1685735,2
2.478000671,504.169702,2
2.478400671,504.1706176,2
2.478800671,504.1713174,2
2.479200671,504.1717984,2
2.479600671,504.1720576,2
2.480000671,504.1720921,2
2.480400671,504.171899,2
2.480800671,504.1714751,2
2.48120067,504.1708176,2
2.48160067,504.1699236,2
2.48200067,504.1687899,2
2.48240067,504.1674137,2
2.48280067,504.165792,2
2.483200669,504.1639218,2
2.483600669,504.1618002,2
2.484000669,504.1594242,2
2.484400668,504.1567907,2
2.484800668,504.153897,2
2.485200668,504.1507399,2
2.485600667,504.1473165,2
2.486000667,504.1436238,2
2.486400666,504.139659,2
2.486800666,504.1354189,2
2.487200665,504.1309007,2
2.487600665,504.1261013,2
2.488000664,504.1210179,2
2.488400663,504.1156474,2
2.488800662,504.1099868,2
2.489200662,504.1040332,2
2.489600661,504.0977837,2
2.49000066,504.0912352,2
