Time,I1,target
1.42360067,938.8883396,2
1.42440067,938.8964591,2
1.42520067,938.9056616,2
1.42600067,938.9118815,2
1.42680067,938.9219932,2
1.427600671,938.9272936,2
1.428400671,938.9332439,2
1.42920067,938.940007,2
1.43000067,938.9434229,2
1.43080067,938.9492354,2
1.43160067,938.9537188,2
1.43240067,938.9579351,2
1.43320067,938.9647181,2
1.434000669,938.9714868,2
1.434800669,938.9771175,2
1.435600669,938.9841483,2
1.436400669,938.9873276,2
1.437200668,938.9961264,2
1.438000668,939.0033908,2
1.438800668,939.0094872,2
1.439600668,939.0174077,2
1.440400667,939.0230469,2
1.441200667,939.0313342,2
1.442000668,939.0358682,2
1.442800667,939.0409459,2
1.443600668,939.0452644,2
1.444400668,939.0468294,2
1.445200668,939.0517195,2
1.446000668,939.0555851,2
1.446800668,939.0596753,2
1.447600668,939.0648046,2
1.448400668,939.0680063,2
1.449200669,939.0721212,2
1.450000668,939.0740022,2
1.450800669,939.0736366,2
1.451600668,939.0741013,2
1.452400668,939.0743612,2
1.453200668,939.0726009,2
1.454000669,939.0728118,2
1.454800669,939.0748756,2
1.455600669,939.0791279,2
1.456400669,939.0843773,2
1.45720067,939.0900202,2
1.45800067,939.09134,2
1.45880067,939.0991074,2
1.45960067,939.1026346,2
1.46040067,939.1039133,2
1.461200671,939.1090898,2
1.462000672,939.1144236,2
1.462800671,939.1171651,2
1.463600671,939.1204002,2
1.46440067,939.1223806,2
1.46520067,939.1219253,2
1.46600067,939.1224729,2
1.46680067,939.1243256,2
1.46760067,939.1272173,2
1.468400669,939.129187,2
1.469200669,939.1272511,2
1.47000067,939.1286881,2
1.47080067,939.1317142,2
1.47160067,939.1332726,2
1.47240067,939.1285019,2
1.47320067,939.1286842,2
1.47400067,939.1262679,2
1.47480067,939.1247172,2
1.47560067,939.1235049,2
1.47640067,939.120633,2
1.47720067,939.121833,2
1.478000671,939.1248865,2
1.478800671,939.1240349,2
1.47960067,939.1254338,2
1.480400669,939.129613,2
1.481200669,939.1330842,2
1.482000668,939.1353908,2
1.482800668,939.1331161,2
1.483600668,939.1323839,2
1.484400668,939.1365286,2
1.485200668,939.1391503,2
1.486000668,939.1398217,2
1.486800668,939.1414151,2
1.487600667,939.1450325,2
1.488400668,939.1489574,2
1.489200668,939.1516991,2
1.490000668,939.1509086,2
1.490800668,939.1559565,2
1.491600667,939.1612549,2
1.492400667,939.1645948,2
1.493200667,939.1687034,2
1.494000667,939.173336,2
1.494800666,939.1802902,2
1.495600667,939.1860971,2
1.496400666,939.1907229,2
1.497200666,939.19299,2
1.498000666,939.1946882,2
1.498800665,939.198236,2
1.499600666,939.2018508,2
1.500400666,939.2034794,2
1.501200666,939.2064244,2
1.502000666,939.2118286,2
1.502800667,939.2154489,2
1.503600667,939.2222121,2
1.504400667,939.2250689,2
1.505200667,939.2283887,2
1.506000666,939.2352201,2
1.506800667,939.2394592,2
1.507600667,939.2437054,2
1.508400667,939.2473742,2
1.509200668,939.2571918,2
1.510000667,939.2641758,2
1.510800667,939.2712593,2
1.511600668,939.2796941,2
1.512400667,939.2844429,2
1.513200667,939.2932837,2
1.514000667,939.3000537,2
1.514800668,939.3067547,2
1.515600667,939.3166348,2
1.516400668,939.3236243,2
1.517200669,939.3274589,2
1.518000668,939.3325232,2
1.518800669,939.3402615,2
1.519600669,939.3448871,2
1.52040067,939.3481604,2
1.521200669,939.353972,2
1.52200067,939.3591758,2
1.52280067,939.3626516,2
1.52360067,939.3656181,2
1.524400671,939.3675208,2
1.525200671,939.372773,2
1.526000672,939.3759297,2
1.526800673,939.3795596,2
1.527600673,939.3851812,2
1.528400673,939.3843469,2
1.529200673,939.3832214,2
1.530000673,939.3871278,2
1.530800673,939.3940121,2
1.531600673,939.3962413,2
1.532400673,939.3969388,2
1.533200673,939.4009214,2
1.534000673,939.4053993,2
1.534800674,939.410046,2
1.535600674,939.4138439,2
1.536400674,939.4152787,2
1.537200674,939.4170205,2
1.538000673,939.4204045,2
1.538800674,939.4213791,2
1.539600674,939.4252727,2
1.540400674,939.4282465,2
1.541200673,939.4309796,2
1.542000673,939.4351423,2
1.542800674,939.4412074,2
1.543600675,939.4448625,2
1.544400675,939.4489982,2
1.545200675,939.4520767,2
1.546000675,939.4598556,2
1.546400675,939.462253,2
1.547200675,939.4670159,2
1.548000674,939.4717294,2
1.548800674,939.4763853,2
1.549600674,939.4809756,2
1.550400674,939.4854919,2
1.551200674,939.4899261,2
1.552000674,939.4942701,2
1.552800674,939.4985156,2
1.553600674,939.5026545,2
1.554400674,939.5066786,2
1.555200674,939.5105797,2
1.556000674,939.5143496,2
1.556800674,939.5179802,2
1.557600674,939.5214632,2
1.558400674,939.5247905,2
1.559200674,939.527954,2
1.560000674,939.5309453,2
1.560800674,939.5337564,2
1.561600674,939.5363791,2
1.562400674,939.5388051,2
1.563200674,939.5410264,2
1.564000674,939.5430347,2
1.564800674,939.5448218,2
1.565600674,939.5463796,2
1.566400674,939.5476999,2
1.567200675,939.5487745,2
1.568000675,939.5495952,2
1.568800675,939.5501538,2
1.569600675,939.5504422,2
1.570400676,939.5504522,2
1.571200676,939.5501756,2
1.572000676,939.5496042,2
1.572800677,939.5487299,2
1.573600677,939.5475444,2
1.574400678,939.5460396,2
1.575200678,939.5442073,2
1.576000679,939.5420393,2
1.576800679,939.5395275,2
1.57760068,939.5366636,2
1.578400681,939.5334395,2
1.579200681,939.529847,2
1.580000682,939.5258779,2
1.580800683,939.521524,2
1.581600684,939.5167772,2
1.582400685,939.5116293,2
1.583200686,939.5060721,2
1.584000687,939.5000974,2
1.584800688,939.493697,2
1.585600689,939.4868628,2
